articleName,wordCount,NoOfEditors,NoOfRevisions,NoOfEditSessions,startTime,endTime,durationInHours,durationindays,subjectivity,readingScore,authority,totalRefs,NoOfValidUrlRefs,totalUrlRefs,verifiability,vandalisim,volatility,Speed1 (Edit sessions),Speed2 (No of days),Speed4 (No of edits),Speed5 (edits/edit sessions),Speed6 (edits/durationindays),Speed8(Edit sessions/durationindays)
RAAF Base Richmond,2396,89,175,136,2004-11-10T04:34:30Z,2019-01-31T10:04:59Z,124685.50805555600,5195.22950231483,0.4728604258265270,-40.02,0.005425709515859770,13,9,10,0.9,3,0.017142857142857100,17.6176470588235,0.461192330181452,13.6914285714286,1.28676470588235,0.0336847486568256,0.0336847486568256
Art Canada Institute,877,13,22,14,2016-02-28T17:19:46Z,2019-02-20T20:41:13Z,26115.3575,1088.1399,0.31177961744138200,-246.41,0.01596351197263400,14,9,14,0.6428571428571430,0,0.0,62.6428571428571,0.805962545218845,39.8636363636364,1.57142857142857,0.0202179885915788,0.0202179885915788
Leonid Govorov,1909,127,219,177,2004-07-30T10:37:28Z,2018-12-10T18:10:00Z,125911.54222222200,5246.31425925925,0.27847926379176400,10.24,0.0,0,0,0,1,0,0.0,10.7853107344633,0.363874504206605,8.71689497716895,1.23728813559322,0.0417435916297781,0.0417435916297781
Advocates of Science and Technology for the People,959,18,40,25,2016-02-08T10:47:40Z,2019-01-28T11:08:41Z,26040.35027777780,1085.01459490741,0.24891319372451400,-108.04,0.0020855057351407700,2,1,2,0.5,0,0.0,38.36,0.883859078487176,23.975,1.6,0.0368658635448249,0.0368658635448249
Adal Sultanate,3965,314,1089,732,2004-07-01T20:09:11Z,2019-03-03T11:34:17Z,128583.41833333300,5357.64243055554,0.3200228923618750,-12.92,0.011097099621689800,44,31,33,0.9393939393939390,164,0.15059687786960500,5.41666666666667,0.740064319594554,3.64095500459137,1.48770491803279,0.203261045154721,0.203261045154721
Caucasian race,5777,1853,4659,3218,2004-02-13T05:35:38Z,2019-03-03T05:57:18Z,131928.36111111100,5497.01504629629,0.3365726499420350,-5.78,0.011424614851999300,66,40,48,0.8333333333333330,683,0.14659798239965700,1.79521441889372,1.05093399805998,1.23996565786649,1.44779366065879,0.847550890940181,0.847550890940181
California Innocence Project,4968,43,206,65,2014-01-22T20:17:56Z,2019-01-31T18:11:54Z,44037.89944444450,1834.91247685185,0.4038146434403920,-64.89,0.017310789049919500,86,45,86,0.5232558139534880,0,0.0,76.4307692307692,2.70748608594322,24.1165048543689,3.16923076923077,0.112266935125665,0.112266935125665
Islam and violence,13437,346,1218,671,2010-09-04T19:36:48Z,2019-02-13T04:25:36Z,74000.81333333330,3083.36722222222,0.3567924960937380,-44.02,0.013767954156433700,185,124,154,0.8051948051948050,129,0.10591133004926100,20.0253353204173,4.35789804832776,11.0320197044335,1.81520119225037,0.395022685336252,0.395022685336252
Beekeeping in the United States,1316,40,75,45,2008-11-17T22:44:57Z,2019-02-23T00:26:13Z,89977.68777777780,3749.07032407408,0.35360085820612100,32.26,0.0007598784194528880,1,0,1,0.0,1,0.013333333333333300,29.2444444444444,0.35102035604654,17.5466666666667,1.66666666666667,0.0200049595011326,0.0200049595011326
Ruby Dee,5245,512,954,688,2004-12-18T20:20:31Z,2019-03-05T05:59:39Z,124545.65222222200,5189.40217592592,0.39343821884167700,-48.35,0.01105815061963780,58,42,56,0.75,55,0.057651991614255800,7.62354651162791,1.01071372427676,5.4979035639413,1.38662790697674,0.183836204568165,0.183836204568165
Architects Act 1997,1647,37,88,69,2007-05-22T07:38:17Z,2017-08-30T00:43:12Z,90065.08194444450,3752.71174768519,0.2997626367191590,-137.22,0.0030358227079538600,5,5,5,1.0,2,0.022727272727272700,23.8695652173913,0.438882629612021,18.7159090909091,1.27536231884058,0.0234497094146071,0.0234497094146071
KYCA,378,41,91,69,2007-11-21T20:51:59Z,2018-01-28T19:20:03Z,89302.46777777780,3720.93615740741,0.3052631578947370,-63.95,0.007936507936507940,3,2,3,0.6666666666666670,0,0.0,5.47826086956522,0.101587338242152,4.15384615384615,1.31884057971014,0.0244562110582959,0.0244562110582959
Antisemitism in the United Kingdom,3366,123,572,314,2013-05-11T10:06:45Z,2019-03-01T09:18:09Z,50879.19,2119.97,0.329592648534628,-36.98,0.015151515151515200,51,25,46,0.5434782608695650,38,0.06643356643356640,10.7197452229299,1.58776112591415,5.88461538461538,1.82165605095541,0.269815616168418,0.269815616168418
Alan Russell,639,27,53,34,2012-09-21T22:55:44Z,2019-02-22T13:57:17Z,56271.02583333330,2344.62607638889,0.26152832674571800,10.0,0.001564945226917060,1,0,1,0.0,0,0.0,18.7941176470588,0.272538127266828,12.0566037735849,1.55882352941176,0.0226048837952143,0.0226048837952143
Italian imperialism under Fascism,1140,123,249,170,2008-02-14T02:06:38Z,2019-02-23T21:19:23Z,96667.2125,4027.8005,0.22605273514364400,19.98,0.0,0,0,0,1,10,0.040160642570281100,6.70588235294118,0.283032884598798,4.57831325301205,1.46470588235294,0.0618203405834218,0.0618203405834218
James A. Dallas,711,20,31,26,2014-08-17T16:55:10Z,2019-01-03T08:19:56Z,38391.412777777800,1599.642199074080,0.25029629629629600,-44.86,0.008438818565400840,6,4,4,1.0,1,0.03225806451612900,27.3461538461538,0.444474395843988,22.9354838709677,1.19230769230769,0.0193793337147168,0.0193793337147168
Interbreeding between archaic and modern humans,5833,190,703,446,2010-12-29T01:40:11Z,2019-02-25T19:12:16Z,71537.53472222220,2980.73061342593,0.30432622356605600,-125.79,0.010800617178124500,63,9,11,0.8181818181818180,40,0.05689900426742530,13.0784753363229,1.95690277200052,8.2972972972973,1.5762331838565,0.235848216820909,0.235848216820909
Cartman's Mom Is Still a Dirty Slut,995,385,609,457,2005-06-04T00:00:09Z,2018-09-28T03:38:45Z,116739.64333333300,4864.15180555554,0.44153956508607700,27.32,0.008040201005025130,8,1,1,1.0,23,0.03776683087027920,2.17724288840263,0.204557760484278,1.63382594417077,1.33260393873085,0.125201684557714,0.125201684557714
Adelaide Steamship Company,7728,81,185,132,2009-07-19T12:12:01Z,2019-02-14T13:03:59Z,83928.86611111110,3497.03608796296,0.2880143548581050,-13.02,0.0015527950310559000,12,1,1,1.0,7,0.03783783783783780,58.5454545454545,2.20987138983218,41.772972972973,1.40151515151515,0.0529019419149785,0.0529019419149785
Around the World in Eighty Days,3894,1102,1828,1500,2002-03-03T09:38:27Z,2019-02-16T04:37:48Z,148650.98916666700,6193.79121527779,0.36401796743142900,19.0,0.003338469440164360,13,7,12,0.5833333333333330,246,0.13457330415754900,2.596,0.628694101020865,2.13019693654267,1.21866666666667,0.295134262112517,0.295134262112517
1914–15 Star,1024,58,98,83,2006-07-25T19:15:08Z,2018-09-16T18:27:49Z,106463.21138888900,4435.96714120371,0.27267018695590100,-40.49,0.0029296875,3,3,3,1.0,2,0.02040816326530610,12.3373493975904,0.230840303231402,10.4489795918367,1.18072289156627,0.0220921383951928,0.0220921383951928
Allegory of the long spoons,516,47,73,57,2011-08-17T04:11:10Z,2019-02-11T22:42:02Z,65658.51444444440,2735.77143518518,0.4152947052947050,-27.91,0.01744186046511630,9,3,4,0.75,6,0.0821917808219178,9.05263157894737,0.188612247852158,7.06849315068493,1.28070175438596,0.0266835156845107,0.0266835156845107
Architecture of Karnataka,8043,77,195,119,2010-04-21T17:44:32Z,2019-02-19T19:28:32Z,77425.73333333330,3226.07222222222,0.405222739027263,7.46,0.0073355713042397100,59,24,54,0.4444444444444440,0,0.0,67.5882352941176,2.49312459423482,41.2461538461538,1.63865546218487,0.0604450200019632,0.0604450200019632
Alice's Adventures in Wonderland,6605,3022,5893,4469,2002-02-25T15:51:15Z,2019-03-06T05:09:56Z,149221.3113888890,6217.5546412037,0.43716686805841300,-0.06,0.006207418622255870,41,26,29,0.896551724137931,970,0.16460207025284200,1.47795927500559,1.06231474931136,1.1208213134227,1.3186395166704,0.947800275199371,0.947800275199371
RAF Southam,371,13,21,18,2012-03-28T16:50:21Z,2018-04-16T20:36:08Z,53043.76305555560,2210.15679398148,0.38012820512820500,-124.52,0.013477088948787100,5,0,5,0.0,1,0.047619047619047600,20.6111111111111,0.167861393820691,17.6666666666667,1.16666666666667,0.00950158832947305,0.00950158832947305
Call of the Wildman,2733,196,391,279,2011-11-28T04:17:26Z,2019-02-16T18:44:47Z,63302.45583333330,2637.60232638889,0.39629709796376400,-40.73,0.007317965605561650,20,13,15,0.8666666666666670,69,0.17647058823529400,9.79569892473118,1.03616833085741,6.98976982097187,1.40143369175627,0.148240694242681,0.148240694242681
Battle of Af Urur,924,8,18,14,2017-06-14T20:30:41Z,2018-09-10T12:42:08Z,10864.190833333300,452.674618055554,0.41304539758487100,-29.26,0.010822510822510800,10,3,10,0.3,0,0.0,66,2.04120125835419,51.3333333333333,1.28571428571429,0.0397636608770297,0.0397636608770297
CFB Trenton,2061,165,378,267,2005-08-25T01:53:29Z,2019-03-08T17:32:05Z,118647.64333333300,4943.65180555554,0.4019075885354960,-31.77,0.00727802037845706,15,5,14,0.35714285714285700,18,0.047619047619047600,7.71910112359551,0.416898293217962,5.45238095238095,1.41573033707865,0.0764616956993642,0.0764616956993642
Aquaculture of sea sponges,2165,61,229,93,2011-08-03T23:57:18Z,2018-12-08T00:13:36Z,64392.27166666670,2683.01131944445,0.4801301566650400,-8.72,0.010623556581986100,23,0,3,0.0,7,0.03056768558951970,23.2795698924731,0.806929133809353,9.45414847161572,2.46236559139785,0.0853518575715205,0.0853518575715205
Fort Collins Downtown Airport,359,10,12,11,2010-06-19T12:06:24Z,2018-10-12T00:58:20Z,72876.86555555560,3036.53606481482,0.28363095238095200,-60.02,0.008356545961002790,3,0,0,1,0,0.0,32.6363636363636,0.118226819091606,29.9166666666667,1.09090909090909,0.00395187139024868,0.00395187139024868
Gabby Giffords,7606,738,2462,1369,2006-06-17T15:03:46Z,2019-03-07T14:41:25Z,111503.6275,4645.9845,0.34628479034953900,-30.21,0.016434393899553000,125,90,125,0.72,138,0.056051990251827800,5.55588020452885,1.63711265806128,3.089358245329,1.79839298758218,0.529919979509186,0.529919979509186
Association of Black Anthropologists,3651,29,81,32,2017-02-24T16:33:37Z,2019-03-08T22:39:28Z,17814.0975,742.2541,0.315217039999056,-41.38,0.009038619556285950,33,5,24,0.20833333333333300,1,0.012345679012345700,114.09375,4.91880096648174,45.0740740740741,2.53125,0.109127055131477,0.109127055131477
Martin Delany,4018,347,710,478,2004-09-08T22:08:32Z,2019-02-25T04:48:28Z,126774.66555555600,5282.27773148150,0.3323485733158760,14.83,0.003235440517670480,13,5,10,0.5,79,0.11126760563380300,8.40585774058577,0.760656709898721,5.65915492957746,1.48535564853556,0.134411713297186,0.134411713297186
Alnwick Castle,2177,396,732,530,2002-10-30T10:14:53Z,2019-01-15T12:00:17Z,142105.75666666700,5921.07319444446,0.30779774986917800,7.56,0.002756086357372530,6,3,6,0.5,69,0.0942622950819672,4.10754716981132,0.367669834252785,2.97404371584699,1.3811320754717,0.123626237332585,0.123626237332585
Antaisaka people,948,28,66,38,2010-03-05T15:46:05Z,2018-02-04T19:29:33Z,69435.72444444450,2893.15518518519,0.3198787323787320,-2.33,0.010548523206751100,10,9,10,0.9,0,0.0,24.9473684210526,0.327669944859636,14.3636363636364,1.73684210526316,0.0228124645155442,0.0228124645155442
Arkansas Post,2745,130,351,207,2003-09-07T06:29:44Z,2019-02-27T19:53:46Z,135661.40055555600,5652.55835648150,0.23809896999552200,-1.21,0.0025500910746812400,7,3,4,0.75,9,0.02564102564102560,13.2608695652174,0.485620815723636,7.82051282051282,1.69565217391304,0.0620957764367928,0.0620957764367928
Alphabet murders,1120,203,328,243,2007-07-24T16:57:54Z,2019-01-12T15:17:57Z,100558.33416666700,4189.93059027779,0.3032597803431140,-50.04,0.013392857142857100,15,8,9,0.8888888888888890,27,0.08231707317073170,4.60905349794239,0.267307530725884,3.41463414634146,1.34979423868313,0.0782829197125802,0.0782829197125802
Arch of Galerius and Rotunda,1585,130,204,161,2003-10-12T12:54:16Z,2019-01-16T19:35:52Z,133806.69333333300,5575.27888888888,0.3792712670926960,30.88,0.0006309148264984230,1,0,0,1,4,0.0196078431372549,9.84472049689441,0.284290711117391,7.76960784313725,1.26708074534161,0.0365900978346674,0.0365900978346674
Dajti Castle,775,28,45,35,2011-01-13T01:12:47Z,2018-11-09T11:38:07Z,68578.42222222220,2857.43425925926,0.3105276705276710,6.31,0.0025806451612903200,2,1,2,0.5,0,0.0,22.1428571428571,0.271222337832859,17.2222222222222,1.28571428571429,0.0157483938096499,0.0157483938096499
2007 in Ghana,207,14,33,16,2011-05-19T17:29:56Z,2018-07-10T19:58:16Z,62618.47222222220,2609.10300925926,0.4841652174985510,-23.61,0.00966183574879227,2,0,1,0.0,1,0.030303030303030300,12.9375,0.0793376111504193,6.27272727272727,2.0625,0.0126480249660089,0.0126480249660089
Merino,2621,445,971,686,2004-03-13T20:53:35Z,2019-01-13T17:31:28Z,130052.63138888900,5418.85964120371,0.3308213141025640,16.53,0.0034338038916444100,9,5,6,0.8333333333333330,101,0.10401647785787800,3.82069970845481,0.483681101475769,2.69927909371782,1.41545189504373,0.179188992572671,0.179188992572671
Grand Canyon Rivalry,668,16,57,34,2015-09-18T00:43:30Z,2018-12-31T07:40:34Z,28806.95111111110,1200.28962962963,0.22251243781094500,-118.97,0.0074850299401197600,5,5,5,1.0,2,0.03508771929824560,19.6470588235294,0.556532343119654,11.719298245614,1.67647058823529,0.04748853826021,0.04748853826021
Celle Air Base,6503,62,135,106,2008-04-26T19:17:01Z,2018-11-22T12:06:45Z,92680.8288888889,3861.7012037037,0.4198286316174250,-4.43,0.00015377518068583700,1,0,1,0.0,0,0.0,61.3490566037736,1.68397285470017,48.1703703703704,1.27358490566038,0.0349586860502111,0.0349586860502111
Giuseppe Arimondi,1253,13,134,40,2017-03-25T15:28:57Z,2019-02-20T02:23:00Z,16714.900833333300,696.454201388888,0.29718018984074000,26.48,0.007980845969672790,10,8,9,0.8888888888888890,0,0.0,31.325,1.79911327622295,9.35074626865672,3.35,0.192403175589685,0.192403175589685
Geography of Saudi Arabia,2746,338,553,418,2002-02-25T15:51:15Z,2019-02-17T11:43:20Z,148819.86805555600,6200.82783564817,0.4117401371322940,38.49,0.0007283321194464680,2,1,2,0.5,90,0.162748643761302,6.56937799043062,0.442844096430709,4.96564195298373,1.32296650717703,0.0891816406868834,0.0891816406868834
Nikolai Gulayev,879,6,31,20,2015-03-01T01:16:38Z,2019-01-20T17:07:25Z,34119.84638888890,1421.66026620370,0.34550438596491200,10.1,0.009101251422070530,8,5,8,0.625,0,0.0,43.95,0.618291177502779,28.3548387096774,1.55,0.0218054909016907,0.0218054909016907
Islamic State in Somalia,2733,22,64,51,2017-02-11T00:12:41Z,2018-11-22T10:14:09Z,15586.024444444400,649.417685185183,0.3481359669671360,-41.75,0.010245151847786300,28,14,28,0.5,1,0.015625,53.5882352941176,4.20838554653879,42.703125,1.25490196078431,0.0985498261904436,0.0985498261904436
Abrahams Commission,3004,17,45,27,2013-03-09T16:55:53Z,2017-11-16T06:35:05Z,41101.653333333300,1712.568888888890,0.33385641168483000,13.18,0.006990679094540610,21,12,12,1.0,0,0.0,111.259259259259,1.75409002200722,66.7555555555556,1.66666666666667,0.0262763152431175,0.0262763152431175
Polygyny,6201,810,1804,1103,2001-11-08T22:51:23Z,2019-03-07T03:38:02Z,151852.7775,6327.1991,0.36066145225705100,11.42,0.008063215610385420,50,22,36,0.6111111111111110,67,0.03713968957871400,5.6219401631913,0.980054513655504,3.43736141906874,1.63553943789665,0.28511826199557,0.28511826199557
Aminatta Forna,2897,77,379,205,2010-03-15T16:33:19Z,2019-03-07T13:26:56Z,78692.89361111110,3278.87056712963,0.32941367785927400,-131.14,0.004142216085605800,12,6,8,0.75,3,0.0079155672823219,14.1317073170732,0.883535943456309,7.64379947229551,1.84878048780488,0.115588582178095,0.115588582178095
Raffaele Conflenti,380,5,6,5,2015-01-10T23:53:07Z,2018-09-17T02:20:06Z,32282.449722222200,1345.102071759260,0.21545214045214000,-13.23,0.002631578947368420,1,1,1,1.0,0,0.0,76,0.2825064416881,63.3333333333333,1.2,0.00446062802665421,0.00446062802665421
Airbus,6875,1721,3599,2725,2002-02-25T15:43:11Z,2019-03-03T23:40:45Z,149167.95944444400,6215.33164351850,0.27678852174078900,-46.66,0.015127272727272700,104,42,59,0.711864406779661,386,0.1072520144484580,2.52293577981651,1.10613566488756,1.91025284801334,1.32073394495413,0.579051964789864,0.579051964789864
Superstar Billy Graham,3858,613,1297,871,2004-05-29T23:44:48Z,2019-02-26T06:01:38Z,129246.28055555600,5385.26168981483,0.33818305431941800,-22.73,0.01166407465007780,45,22,32,0.6875,38,0.029298380878951400,4.42939150401837,0.716399726181673,2.9745566692367,1.48909299655568,0.24084252069923,0.24084252069923
R. H. Boyd,2210,35,143,61,2009-08-06T04:25:13Z,2018-11-27T14:26:13Z,81610.01666666670,3400.41736111111,0.29369218323763800,9.35,0.0,0,0,0,1,2,0.013986013986014000,36.2295081967213,0.649920220169052,15.4545454545455,2.34426229508197,0.0420536613050563,0.0420536613050563
Donna Chambers,536,17,28,20,2016-11-12T06:09:17Z,2018-11-22T03:24:51Z,17757.259444444400,739.885810185183,0.30544809800128900,-65.2,0.027985074626865700,15,4,7,0.5714285714285710,0,0.0,26.8,0.724436112466932,19.1428571428571,1.4,0.0378436775169293,0.0378436775169293
2011 Nafusa Mountains campaign,8077,171,852,570,2011-04-07T20:38:37Z,2018-12-12T10:49:19Z,67334.17833333330,2805.59076388889,0.30779927555437800,-40.9,0.021542651974743100,174,129,174,0.7413793103448280,16,0.018779342723004700,14.1701754385965,2.87889456436772,9.48004694835681,1.49473684210526,0.303679357291234,0.303679357291234
Aichi AB-3,858,17,21,21,2010-01-11T22:55:26Z,2018-12-27T10:14:58Z,78515.32555555560,3271.47189814815,0.2766033026113670,-104.94,0.0,0,0,0,1,0,0.0,40.8571428571429,0.262267268896817,40.8571428571429,1,0.00641912895901299,0.00641912895901299
1920 Duluth lynchings,1609,186,449,255,2006-03-13T16:40:05Z,2019-02-20T15:35:43Z,113446.92722222200,4726.95530092592,0.3539161163248760,30.94,0.0037290242386575500,6,2,3,0.6666666666666670,29,0.0645879732739421,6.30980392156863,0.340388240964502,3.58351893095768,1.76078431372549,0.0949871474164457,0.0949871474164457
2009 Malagasy political crisis,10840,180,629,354,2009-01-30T02:49:36Z,2019-01-26T14:46:15Z,87563.94416666670,3648.49767361111,0.28023010460898700,-106.0,0.0011992619926199300,13,3,10,0.3,8,0.012718600953895100,30.6214689265537,2.97108590157633,17.2337042925278,1.77683615819209,0.172399726207704,0.172399726207704
Aristotelous Square,1652,63,118,93,2006-08-07T13:13:57Z,2019-02-08T02:00:05Z,109620.7688888890,4567.5320370370,0.36801412392321500,-65.16,0.0036319612590799000,6,2,2,1.0,2,0.01694915254237290,17.7634408602151,0.361683286861334,14,1.26881720430108,0.0258345204900953,0.0258345204900953
Hugo J. Bellen,1490,16,95,29,2015-01-10T13:21:23Z,2018-12-13T16:58:51Z,34395.624444444400,1433.151018518520,0.41969215969216000,-40.77,0.02214765100671140,33,3,5,0.6,0,0.0,51.3793103448276,1.03966712561824,15.6842105263158,3.27586206896552,0.0662875012978071,0.0662875012978071
Architecture of India,7496,613,1580,901,2003-07-25T03:14:51Z,2019-03-09T09:29:22Z,136950.24194444400,5706.26008101850,0.34995231369383900,-2.74,0.006003201707577380,45,30,36,0.8333333333333330,94,0.05949367088607600,8.3196448390677,1.31364499577139,4.74430379746835,1.75360710321865,0.276888886515314,0.276888886515314
Diana Gabaldon,3160,271,574,397,2005-01-08T07:45:40Z,2019-02-18T02:48:19Z,123691.04416666700,5153.79350694446,0.28734647612488500,-111.55,0.01740506329113920,55,33,54,0.6111111111111110,16,0.027874564459930300,7.95969773299748,0.613140591632565,5.50522648083624,1.44584382871537,0.111374272024396,0.111374272024396
RAF Ta Kali,721,9,60,11,2017-07-25T15:46:49Z,2018-06-22T13:04:33Z,7965.295555555560,331.887314814815,0.41812306283460100,-76.9,0.013869625520111000,10,7,10,0.7,0,0.0,65.5454545454545,2.1724240964205,12.0166666666667,5.45454545454545,0.180784252129306,0.180784252129306
Agustín Picho,1279,130,207,170,2005-05-17T14:18:20Z,2019-02-21T17:29:56Z,120675.19333333300,5028.13305555554,0.3226666666666670,-15.53,0.001563721657544960,2,2,2,1.0,9,0.043478260869565200,7.52352941176471,0.254368765875605,6.17874396135266,1.21764705882353,0.041168361638976,0.041168361638976
Martín Lousteau,1247,66,105,80,2007-12-13T15:47:22Z,2019-01-10T01:44:11Z,97089.94694444440,4045.41445601852,0.23692849548112700,-51.02,0.014434643143544500,18,15,18,0.8333333333333330,0,0.0,15.5875,0.308250245693563,11.8761904761905,1.3125,0.0259553133903962,0.0259553133903962
Arch of Hadrian (Athens),1609,102,162,122,2005-06-06T00:04:11Z,2018-05-03T19:45:10Z,113155.68305555600,4714.82012731483,0.35567984501686100,-93.47,0.0,0,0,0,1,10,0.06172839506172840,13.1885245901639,0.34126434446108,9.9320987654321,1.32786885245902,0.0343597413316935,0.0343597413316935
Grand Festivities Square,600,17,50,25,2012-06-09T21:41:30Z,2019-01-26T00:22:00Z,58106.675,2421.111,0.3699514991181660,0.19,0.0,0,0,0,1,1,0.02,24,0.247820065422777,12,2,0.0206516721185647,0.0206516721185647
2009 flu pandemic by country,8860,1060,3088,2099,2009-04-28T16:42:25Z,2019-01-09T18:38:24Z,85033.93305555560,3543.08054398148,0.4631627663708590,-90.23,0.017720090293453700,157,106,157,0.6751592356687900,42,0.013601036269430100,4.22105764649833,2.50064876878122,2.86917098445596,1.47117675083373,0.87155794559779,0.87155794559779
Sheepdog trial,1350,121,205,143,2003-02-28T00:41:00Z,2019-02-18T16:09:43Z,140031.47861111100,5834.64494212963,0.3989638366168980,2.96,0.0007407407407407410,1,0,0,1,12,0.05853658536585370,9.44055944055944,0.231376547054679,6.58536585365854,1.43356643356643,0.0351349571453401,0.0351349571453401
David Dinkins,2949,536,1136,870,2003-11-08T08:14:40Z,2019-02-24T21:52:49Z,134101.63583333300,5587.56815972221,0.41219222004936200,-21.24,0.008816547982366900,26,21,26,0.8076923076923080,187,0.16461267605633800,3.38965517241379,0.527778796732676,2.59595070422535,1.30574712643678,0.203308481888206,0.203308481888206
Acidithiobacillus caldus,1510,26,95,41,2013-09-24T19:17:54Z,2018-08-11T09:42:06Z,42758.403333333300,1781.600138888890,0.4818485680985680,-62.42,0.00728476821192053,11,0,0,1,1,0.010526315789473700,36.8292682926829,0.847552695489642,15.8947368421053,2.31707317073171,0.0533228517029907,0.0533228517029907
1997 Liberian general election,1551,37,56,51,2005-08-25T08:53:37Z,2019-01-11T00:59:50Z,117280.10361111100,4886.67098379629,0.31926661573720400,-6.12,0.007736943907156670,12,9,10,0.9,0,0.0,30.4117647058824,0.317393989720806,27.6964285714286,1.09803921568627,0.0114597443097132,0.0114597443097132
Anoraak,1345,24,40,27,2016-08-28T17:10:20Z,2019-03-02T12:49:38Z,21979.655,915.819,0.46779936165529400,-117.3,0.030483271375464700,41,15,41,0.36585365853658500,0,0.0,49.8148148148148,1.46863087705426,33.625,1.48148148148148,0.0436767547079333,0.0436767547079333
Aston Down,919,48,119,86,2006-09-05T10:14:45Z,2018-05-31T17:51:59Z,102871.62055555600,4286.31752314817,0.2809664972708450,-39.41,0.009793253536452670,9,4,7,0.5714285714285710,0,0.0,10.6860465116279,0.214403154931234,7.72268907563025,1.38372093023256,0.027762758908397,0.027762758908397
August 2013 NASDAQ flash freeze,1534,9,19,13,2018-08-31T02:13:16Z,2019-01-13T14:21:59Z,3252.1452777777800,135.5060532407410,0.39341521202811500,-4.36,0.012385919165580200,19,10,19,0.5263157894736840,0,0.0,118,11.3205274842939,80.7368421052632,1.46153846153846,0.140215138332193,0.140215138332193
5th Arkansas Infantry Regiment,3245,35,142,93,2008-06-19T11:12:07Z,2018-09-12T12:24:27Z,89689.20555555560,3737.05023148148,0.3353812247355290,19.94,0.0009244992295839750,3,2,3,0.6666666666666670,0,0.0,34.8924731182796,0.868331919293893,22.8521126760563,1.52688172043011,0.0379978836794246,0.0379978836794246
"Seldovia, Alaska",1611,114,217,166,2002-10-15T23:29:21Z,2019-03-03T11:11:04Z,143579.6952777780,5982.4873032408,0.3573785473785470,-26.15,0.004965859714463070,8,1,6,0.16666666666666700,13,0.059907834101382500,9.70481927710843,0.269285987306201,7.42396313364055,1.30722891566265,0.0362725383274027,0.0362725383274027
Architecture of cathedrals and great churches,8761,383,1414,753,2003-02-08T17:04:04Z,2019-03-08T11:44:17Z,140922.67027777800,5871.77792824075,0.35954924377490800,34.83,0.0,0,0,0,1,68,0.04809052333804810,11.6347941567065,1.49205234037604,6.1958981612447,1.87782204515272,0.240812921960019,0.240812921960019
George E. Goodfellow,6571,64,254,149,2011-06-05T23:42:22Z,2019-01-12T15:18:16Z,66663.59833333330,2777.64993055555,0.35200703028161300,-2.67,0.013239993912646500,87,55,75,0.7333333333333330,3,0.011811023622047200,44.1006711409396,2.3656688799102,25.8700787401575,1.70469798657718,0.0914442087197065,0.0914442087197065
Glyphosate,12170,860,3094,1892,2003-08-11T21:50:39Z,2019-03-05T00:28:29Z,136418.63055555600,5684.10960648150,0.4252274320539620,-64.32,0.015776499589153700,192,45,70,0.6428571428571430,323,0.1043956043956040,6.4323467230444,2.14105653172535,3.93341952165482,1.63530655391121,0.544324478977668,0.544324478977668
Jessie G. Garnett,546,4,5,4,2017-02-19T14:48:38Z,2019-02-21T21:52:07Z,17575.058055555600,732.294085648150,0.33562330623306200,21.67,0.01098901098901100,6,5,6,0.8333333333333330,0,0.0,136.5,0.745602088970496,109.2,1.25,0.00682785795760528,0.00682785795760528
Casein kinase 1 isoform epsilon,2167,25,131,48,2015-04-04T21:05:53Z,2019-02-11T17:28:59Z,33812.385,1408.849,0.451311595214821,-127.52,0.01338255652976470,29,1,2,0.5,0,0.0,45.1458333333333,1.53813462138208,16.5419847328244,2.72916666666667,0.0929836803881181,0.0929836803881181
Central Avenue Corridor,3395,64,160,104,2008-02-08T06:56:23Z,2019-02-15T00:17:50Z,96593.3575,4024.7232,0.2921176615781880,30.13,0.00117820324005891,4,2,3,0.6666666666666670,1,0.00625,32.6442307692308,0.843536264903101,21.21875,1.53846153846154,0.039754286416641,0.039754286416641
Alaska Territorial Guard,4714,94,148,114,2007-09-12T21:16:25Z,2019-03-06T23:43:29Z,100634.4511111110,4193.1021296296,0.33389337080743200,-396.08,0.0,0,0,0,1,7,0.0472972972972973,41.3508771929825,1.12422732723097,31.8513513513514,1.29824561403509,0.0352960637314772,0.0352960637314772
RAF Honiley,1227,50,75,60,2007-09-24T23:09:49Z,2019-02-10T22:48:00Z,99767.63638888890,4156.98484953704,0.2521497835497840,-107.05,0.007334963325183370,9,3,9,0.3333333333333330,0,0.0,20.45,0.295165858046524,16.36,1.25,0.0180419228634794,0.0180419228634794
November 2014 Bering Sea cyclone,1221,42,167,103,2014-11-09T18:06:47Z,2019-01-12T09:14:13Z,36591.12388888890,1524.63016203704,0.4436936327561330,-186.32,0.018018018018018000,22,14,22,0.6363636363636360,6,0.03592814371257490,11.8543689320388,0.800849957191347,7.31137724550898,1.62135922330097,0.109534760729693,0.109534760729693
Barley,6425,1034,1810,1392,2002-02-08T02:26:05Z,2019-02-24T22:41:20Z,149420.25416666700,6225.84392361113,0.3839225448123760,-8.52,0.009961089494163430,64,19,28,0.6785714285714290,218,0.12044198895027600,4.61566091954023,1.03198860730086,3.54972375690608,1.30028735632184,0.290723638788259,0.290723638788259
